ID,group,Age,Sex,ethnicity,occupation,income,education,envAttitude_pre,envSelfEfficacy_pre,envMotivation_pre,envAttitude_post,envSelfEfficacy_post,envMotivation_post,nudge_acceptance_post,nudge_reactance_post,nudge_fatigue_post,eco_choices_day1,eco_choices_day2,eco_choices_day3,eco_choices_day4,eco_choices_day5,eco_choices_day6,eco_choices_day7,eco_choices_day8,eco_choices_day9,eco_choices_day10,eco_choices_day11,eco_choices_day12,eco_choices_day13,eco_choices_day14,daily_donation_cents_day1,daily_donation_cents_day2,daily_donation_cents_day3,daily_donation_cents_day4,daily_donation_cents_day5,daily_donation_cents_day6,daily_donation_cents_day7,daily_donation_cents_day8,daily_donation_cents_day9,daily_donation_cents_day10,daily_donation_cents_day11,daily_donation_cents_day12,daily_donation_cents_day13,daily_donation_cents_day14,n_trials_day1,n_trials_day2,n_trials_day3,n_trials_day4,n_trials_day5,n_trials_day6,n_trials_day7,n_trials_day8,n_trials_day9,n_trials_day10,n_trials_day11,n_trials_day12,n_trials_day13,n_trials_day14,eco_share_day1,eco_share_day2,eco_share_day3,eco_share_day4,eco_share_day5,eco_share_day6,eco_share_day7,eco_share_day8,eco_share_day9,eco_share_day10,eco_share_day11,eco_share_day12,eco_share_day13,eco_share_day14,information_nudge_rt_ms_day1,information_nudge_rt_ms_day2,information_nudge_rt_ms_day3,information_nudge_rt_ms_day4,information_nudge_rt_ms_day5,information_nudge_rt_ms_day6,information_nudge_rt_ms_day7,information_nudge_rt_ms_day8,information_nudge_rt_ms_day9,information_nudge_rt_ms_day10,information_nudge_rt_ms_day11,information_nudge_rt_ms_day12,information_nudge_rt_ms_day13,information_nudge_rt_ms_day14,assistant_commitment_rt_ms_day1,assistant_commitment_rt_ms_day2,assistant_commitment_rt_ms_day3,assistant_commitment_rt_ms_day4,assistant_commitment_rt_ms_day5,assistant_commitment_rt_ms_day6,assistant_commitment_rt_ms_day7,assistant_commitment_rt_ms_day8,assistant_commitment_rt_ms_day9,assistant_commitment_rt_ms_day10,assistant_commitment_rt_ms_day11,assistant_commitment_rt_ms_day12,assistant_commitment_rt_ms_day13,assistant_commitment_rt_ms_day14
fPaJDsme,assistant_low,49,Male,White,Private sector,"10,001-20,000",College diploma,4.333,4,2.5,4.53333333333333,4,0,2,2,1,2,3,2,2,2,0,3,0,1,1,1,1,1,1,7,3,9,3,10,0,8,0,5,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XWZGwFtu,information_low,29,Male,White,Private sector,"40,001-60,000",Senior high,3.733,3,1,3.66666666666667,4,0.5,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,14055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLvkByFk,structure_high,41,Female,Black,Private sector,"20,001-30,000",Bachelor,3.733,5,7,NA,NA,NA,NA,NA,NA,3,0,2,0,NA,0,1,3,3,NA,3,3,3,2,2,0,1,0,NA,0,1,3,3,NA,3,3,1,1,3,3,3,3,NA,3,3,3,3,NA,3,3,3,3,1,0,0.666666666666667,0,NA,0,0.333333333333333,1,1,NA,1,1,1,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJTDEmLZ,information_low,31,Female,Black,Government/Public sector,">60,000",Master,4.533,4,5,4.4,4,5,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,43296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XwfLAzrt,control,35,Female,Black,Private sector,"40,001-60,000",Bachelor,3.267,5,12.5,3.06666666666667,5,12,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KBiRPqdg,assistant_medium,40,Female,Black,Private sector,"<10,000",College diploma,3.467,4,0,NA,NA,NA,NA,NA,NA,3,2,0,0,0,0,0,NA,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,0,0,0,0,0,0,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,1,0.666666666666667,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5730,NA,NA,11267,NA,NA,1856,NA,NA,6655,NA,NA,3239,NA
nDeTUkwP,information_low,34,Female,Black,Private sector,"<10,000",College diploma,3.2,4,-0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QOSVZJBf,structure_medium,46,Male,Black,Private sector,">60,000",Master,3.733,4,3.5,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mLNESBCY,information_low,48,Female,Black,Private sector,"10,001-20,000",Bachelor,4.4,5,11,4.73333333333333,4,11.5,7,1,1,2,2,3,1,2,3,2,2,2,2,3,3,3,2,2,2,6,1,8,2,7,2,11,2,6,1,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.666666666666667,15424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NmxivkrR,structure_medium,39,Male,Black,Private sector,"10,001-20,000",Master,3.2,5,8,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,3,2,3,3,3,2,NA,3,5,0,6,1,NA,NA,4,3,7,2,5,6,NA,7,3,3,3,3,NA,NA,3,3,3,3,3,3,NA,3,1,0,1,1,NA,NA,1,0.666666666666667,1,1,1,0.666666666666667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cynlfynj,control,50,Male,Black,Private sector,"40,001-60,000",Bachelor,3,4,2.5,2.73333333333333,4,0.5,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GjnXBAsK,structure_medium,24,Female,Black,Student,"<10,000",Bachelor,3.933,5,12,4.2,5,6,7,1,2,3,0,1,0,1,2,3,3,0,3,0,2,3,3,2,0,1,0,1,4,3,7,0,8,0,11,2,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0.333333333333333,0,0.333333333333333,0.666666666666667,1,1,0,1,0,0.666666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XsPeiEYd,structure_medium,28,Female,Black,Private sector,"<10,000",Bachelor,3.467,4,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERlfOiNn,assistant_high,33,Female,Black,Private sector,"20,001-30,000",Bachelor,3.067,4,-1.5,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,1,1,0,1,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,3,3,3,3,NA,NA,3,3,3,3,NA,NA,NA,3,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333,0.333333333333333,0,0.333333333333333,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11279,2192,31226,10686,NA,NA,108105,3531,2349,2385,NA,NA,NA,1698
WJyCctrX,assistant_medium,28,Female,Black,Private sector,">60,000",Bachelor,3.733,5,4.5,4.4,5,5,6,3,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22137,NA,NA,17620,NA,NA,1653,NA,NA,3658,NA,NA,4236,NA
SOiVGzak,information_low,29,Female,Black,Government/Public sector,"10,001-20,000",Bachelor,3.4,5,6.5,3.46666666666667,5,9.5,5,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,52798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RwwSgsQL,information_high,31,Female,Black,Student,"<10,000",Master,3.067,4,2.5,NA,NA,NA,NA,NA,NA,3,2,0,3,NA,3,1,3,0,3,NA,3,0,2,3,2,0,3,NA,3,3,3,0,3,NA,2,0,3,3,3,3,3,NA,3,3,3,3,3,NA,3,3,3,1,0.666666666666667,0,1,NA,1,0.333333333333333,1,0,1,NA,1,0,0.666666666666667,33246,149432,5007,10961,NA,2208,5143,1787,2306,2013,NA,2980,2407,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EopmfhiE,structure_medium,31,Female,Other,Self-employed/Freelancer,"<10,000",College diploma,3.933,4,3,3.66666666666667,4,1,5,2,3,3,3,3,3,2,2,3,3,2,2,1,3,2,3,6,2,8,9,8,11,7,6,8,8,4,12,6,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IFqilqxg,assistant_low,26,Male,Black,Private sector,"20,001-30,000",Bachelor,4,4,4.5,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,0,1,0,0,0,NA,NA,1,2,2,0,NA,NA,NA,0,3,0,0,0,NA,NA,3,3,3,3,NA,NA,NA,3,3,3,3,3,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,NA,NA,0,0.333333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JFridfQE,information_medium,31,Female,Black,Private sector,">60,000",Bachelor,3.533,4,6,3.73333333333333,4,8,7,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,12102,NA,NA,23553,NA,NA,3145,NA,NA,8597,NA,NA,11334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRAcukPQ,control,28,Male,Black,Private sector,"30,001-40,000",Bachelor,2.733,4,7,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,2,2,3,3,3,NA,2,2,4,3,3,3,2,2,5,4,8,4,6,NA,5,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,1,1,NA,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QXcHfIkr,information_low,27,Female,Black,Private sector,"30,001-40,000",Bachelor,3.267,5,2.5,3.13333333333333,5,4.5,3,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eurTsYXK,assistant_low,23,Female,Black,Government/Public sector,"<10,000",Bachelor,3.6,4,6.5,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,4,NA,NA,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,3,3,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,0,NA,NA,NA,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vyyAzQfq,information_medium,23,Male,Black,Self-employed/Freelancer,"<10,000",Bachelor,2.733,3,5.5,3.06666666666667,4,9,4,3,3,3,2,3,3,0,3,3,2,0,2,3,3,0,2,4,5,7,2,0,6,7,3,0,4,8,7,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.666666666666667,1,1,0,1,1,0.666666666666667,0,0.666666666666667,1,1,0,0.666666666666667,36702,NA,NA,4017,NA,NA,14379,NA,NA,6745,NA,NA,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IOEgWyWe,information_high,26,Male,Black,Government/Public sector,"10,001-20,000",Bachelor,3.667,5,6,NA,NA,NA,NA,NA,NA,0,0,2,1,3,0,1,0,3,1,NA,0,3,NA,0,0,1,0,2,0,2,0,7,0,NA,0,2,NA,3,3,3,3,3,3,3,3,3,3,NA,3,3,NA,0,0,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,NA,0,1,NA,1988,9402,2166,2785,9921,1890,106944,1510,3074,1337,NA,1441,1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nduTrBWi,control,24,Female,Black,Private sector,"10,001-20,000",Bachelor,3.4,4,9,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,0,0.333333333333333,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KmavIYoc,information_low,24,Female,Black,Government/Public sector,">60,000",Bachelor,3.467,5,8.5,NA,NA,NA,NA,NA,NA,3,3,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,6,2,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,3,3,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,1,1,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,11904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cmXGiJSb,assistant_low,33,Male,Black,Government/Public sector,"10,001-20,000",Bachelor,2.467,5,12,NA,NA,NA,NA,NA,NA,2,2,3,2,1,2,1,NA,2,NA,0,1,2,2,4,2,8,3,5,5,4,NA,8,NA,0,4,8,6,3,3,3,3,3,3,3,NA,3,NA,3,3,3,3,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,NA,0.666666666666667,NA,0,0.333333333333333,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IuIbwXil,structure_high,27,Male,Black,Private sector,"40,001-60,000",Master,3.667,5,8,3.4,5,6,7,2,1,0,0,1,0,2,1,1,0,2,0,2,0,3,0,0,0,1,0,2,0,1,0,1,0,1,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uNvhalmW,assistant_high,29,Female,Black,Other,"<10,000",Master,3.267,4,1.5,3.66666666666667,4,8.5,7,4,4,1,2,3,1,1,2,2,2,1,1,2,2,2,1,1,3,2,1,0,1,1,2,1,2,0,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10835,12696,4056,4267,3382,3694,3481,5566,3801,6510,3890,5652,3913,2820
yPeyYRzW,assistant_high,27,Male,Black,Government/Public sector,"20,001-30,000",Bachelor,3.067,5,6,NA,NA,NA,NA,NA,NA,1,1,0,1,NA,NA,1,0,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,3,3,3,3,NA,NA,3,3,3,3,3,NA,NA,3,0.333333333333333,0.333333333333333,0,0.333333333333333,NA,NA,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12531,2644,12582,6218,NA,NA,1515,1921,2076,2361,4402,NA,NA,2883
ZbQWYoVN,assistant_low,27,Female,Black,Private sector,">60,000",Master,4.533,4,8.5,4.66666666666667,4,4,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kevpevZa,assistant_high,29,Female,Black,Private sector,"10,001-20,000",Bachelor,3.667,5,4.5,3.53333333333333,5,3.5,7,5,7,2,3,3,3,3,3,3,3,3,3,3,3,1,1,4,2,6,3,7,2,10,2,10,6,6,2,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12965,8260,3889,2711,23527,5107,6073,6542,3677,2445,8355,3066,11039,3177
vClhKYOa,assistant_high,33,Male,Black,Private sector,"<10,000",College diploma,3.467,4,4,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,1,1,1,NA,NA,1,1,1,1,2,2,0,0,2,0,3,0,NA,NA,0,0,3,3,3,3,3,3,3,3,3,3,NA,NA,3,3,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9713,6506,2610,3863,6593,10334,3397,1591,2046,3231,NA,NA,2796,2000
eaXwHZCr,structure_medium,24,Male,Black,Private sector,"20,001-30,000",Senior high,3.4,2,-1.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mYvIRGms,information_low,33,Male,Black,Private sector,"<10,000",Bachelor,3.533,4,5.5,3.13333333333333,5,4.5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,12597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dnZONyJH,structure_low,23,Male,White,Self-employed/Freelancer,NA,Bachelor,4.4,5,9,NA,NA,NA,NA,NA,NA,3,1,1,2,0,2,0,2,0,2,0,NA,1,2,2,2,1,4,0,7,0,4,0,8,0,NA,3,6,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,1,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,NA,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GHeZhfOy,assistant_high,32,Male,Black,Self-employed/Freelancer,"40,001-60,000",Senior high,3.467,5,12,NA,NA,NA,NA,NA,NA,0,1,3,0,1,2,1,0,2,3,NA,3,NA,0,0,0,9,0,4,1,4,0,3,2,NA,3,NA,0,3,3,3,3,3,3,3,3,3,3,NA,3,NA,3,0,0.333333333333333,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10572,3032,8249,2241,3509,2202,32190,2822,4904,1736,NA,2587,NA,3272
Kgazpyff,assistant_low,33,Female,Black,Other,"<10,000",Bachelor,3.133,3,5.5,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,2,2,2,1,1,1,1,0,1,3,3,6,NA,2,3,5,3,5,4,4,4,0,5,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,1,1,1,NA,1,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MoLtLUKI,assistant_high,31,Female,Black,Private sector,"<10,000",Senior high,3.267,4,5,3.13333333333333,4,4,7,3,3,2,3,1,1,3,2,1,0,3,0,3,1,2,1,2,3,0,0,1,1,0,0,2,0,2,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0,1,0,1,0.333333333333333,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13683,10830,2038,1915,2440,6438,5229,1973,1752,1650,1513,6079,1881,2077
vCKOFGhu,structure_medium,28,Female,Black,Government/Public sector,"10,001-20,000",Bachelor,2.867,5,12,3.13333333333333,5,10,5,1,1,2,1,0,1,2,0,1,3,1,3,1,1,3,3,2,1,0,1,4,0,3,0,1,1,3,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FbaZtWtP,information_high,24,Female,Black,Other,"20,001-30,000",Bachelor,2.933,4,0,3.06666666666667,4,-1,5,5,2,2,1,2,3,0,1,2,2,0,0,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,24009,4994,1891,2580,3103,1873,2834,2234,8346,4966,1945,2078,2070,1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OIebETdG,information_low,29,Male,Black,Private sector,"<10,000",College diploma,2.867,4,6,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,NA,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,0,0,0,0,0,0,0,0,3,3,3,3,NA,NA,3,3,3,3,3,3,3,3,0,0.666666666666667,0,0,NA,NA,0,0,0,0,0,0,0,0,10507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
